2015  9  1 10 21 20 410135  -10.602790  -75.413720    4626   7.0  0 -3  4  6 0 1 1 0 0 0 1 0 0 0 1 0 0 0
2015  9  1 10 36 51 526940  -11.781140  -75.244090    5401  10.1  0  0  5  9 0 0 0 1 1 0 1 0 0 0 1 0 0 1
2015  9  1 10 50 45 877932  -11.953490  -75.142330    4915   6.3  0  0  5 10 0 0 0 1 1 0 1 1 0 0 1 0 0 0
2015  9  1 11 13 58 675891  -11.771340  -75.269330    6594   5.8  0  2  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2015  9  1 11 15 53 916797  -10.074330  -75.378770    5147  11.8  0  2  4  6 0 1 1 0 0 0 1 0 0 0 1 0 0 0
2015  9  1 11  4 15 841627  -11.739100  -76.339970    8650  15.2  0  1  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2015  9  1 11  6 47   5411  -11.850010  -75.354170   12732  12.7  0  1  4  6 0 0 0 1 1 0 1 1 0 0 0 0 0 0
2015  9  1 12  3 41 148482  -11.739180  -76.685130    6781   1.9  0 -2  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2015  9  1 13  5 37 819371  -10.873590  -75.187610    5603  17.2  0  0  4  6 0 1 1 0 0 0 1 0 0 0 1 0 0 0
2015  9  1 14 12 32 329354  -11.645860  -75.094590   14465  17.6  0  2  4  6 0 0 0 1 1 0 1 1 0 0 0 0 0 0
2015  9  1 14 18 25   7840  -10.612580  -75.864130   12042   6.8  0 -1  4  6 0 1 1 0 0 0 1 1 0 0 0 0 0 0
2015  9  1 14 48 51 932804  -11.038880  -75.129850    3914  16.5  0 -1  5 10 0 1 0 1 1 0 1 0 0 0 1 0 0 0
2015  9  1 14 59  0 410116  -11.310790  -75.509600    5574  11.1  0 -2  5 10 0 0 0 1 1 0 1 1 0 0 1 0 0 0
2015  9  1 15 13  8 982629  -11.250260  -75.197980    5168  17.6  0  1  5  7 0 1 0 1 1 0 1 1 0 0 0 0 0 0
2015  9  1 15  7 53  30899  -11.498190  -75.236910    6103  19.9  0  2  4  6 0 1 0 1 0 0 1 1 0 0 0 0 0 0
2015  9  1 17 46 17 701425  -10.018720  -75.018680    4085  14.7  0  0  5 10 0 1 0 1 1 0 0 1 0 0 1 0 0 0
2015  9  1 17 47 18 576858  -10.744390  -75.124630    9140  19.5  0 -1  4  6 0 1 1 1 0 0 0 0 0 0 1 0 0 0
