2015  3  1 17 17 22 220091  -11.267870  -76.069610    2615  14.9  0 -2  7 21 0 0 1 1 1 1 0 1 0 0 0 1 0 1
2015  3  1 17 23 50 669332  -11.342990  -75.928180    4115  10.2  0 -2  5 10 0 0 0 0 1 1 1 1 0 0 0 1 0 0
2015  3  1 17 36  5 111672  -10.078280  -75.028940    5522  15.6  0  0  4  6 0 0 1 1 0 0 1 0 0 0 1 0 0 0
2015  3  1 17  8 47 527725  -10.585540  -75.205210    4429   2.7  0 -2  4  6 0 0 1 1 0 0 0 1 0 0 1 0 0 0
2015  3  1 18 11 46 591586  -11.904470  -76.194420    4412  15.8  0  1  5  9 0 0 1 0 1 1 1 1 0 0 0 0 0 0
2015  3  1 18 11 51 181857  -11.331610  -76.196150    2573  12.5  0 -2  7 21 0 0 1 0 1 1 1 1 0 0 1 1 0 0
2015  3  1 18 24  6 265720  -11.261480  -76.321460    3135  10.1  0 -1  5 10 0 0 1 0 1 0 1 0 0 0 1 1 0 0
2015  3  1 18 24  6  18340  -11.266180  -76.358280    2883   6.2  0  0  5 10 0 0 1 0 1 1 0 0 0 0 1 1 0 0
2015  3  1 18 26 56  70905  -11.536250  -76.507290    2945   7.3  0 -2  5 10 0 0 1 0 1 0 0 1 0 0 1 1 0 0
2015  3  1 18 33 34 600836  -11.415780  -75.910550    3738   7.4  0  0  4  6 0 0 1 0 0 0 1 0 0 0 1 1 0 0
2015  3  1 18 34 41 497745  -11.507160  -76.489270    3575  18.8  0 -2  5 10 0 0 1 0 0 0 1 1 0 0 1 1 0 0
2015  3  1 18 34 41  37402  -11.517310  -76.502650    2558  12.0  0 -1  7 21 0 0 1 1 1 1 0 1 0 0 0 1 0 1
2015  3  1 18 34 41  70559  -11.494640  -76.431820    3259  18.9  0  0  7 21 0 0 0 1 1 1 1 0 0 1 1 1 0 0
2015  3  1 18 34  8 142847  -11.940520  -76.366550    4243  15.3  0 -3  4  6 0 0 1 0 0 0 1 1 0 0 0 1 0 0
2015  3  1 18 36 16 748082  -11.956950  -76.310310    2776  12.4  0 -1  6 15 0 0 1 1 1 0 0 0 0 0 1 1 0 1
