2015 10  1 10 11 32 781611  -10.356980  -75.475390    8704  16.0  0 -1  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2015 10  1 10 12  3 566288  -10.287950  -75.369000   11215   3.0  0  0  4  6 0 1 1 0 0 0 1 1 0 0 0 0 0 0
2015 10  1 10 13 30 241094  -10.210120  -75.077260    8201  14.4  0 -1  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2015 10  1 10 13 48 994502  -11.030910  -76.001230   10715   3.4  0  0  4  6 0 0 0 1 1 0 1 1 0 0 0 0 0 0
2015 10  1 10 14 39 534145  -10.560420  -75.101130    7829  12.7  0  0  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2015 10  1 10 15 30 383936  -11.687980  -75.911660    5308   8.4  0  1  5 10 0 0 0 1 1 0 1 1 0 0 1 0 0 0
2015 10  1 10 17 16 890084  -10.345180  -75.198620   10688   0.3  0  2  4  6 0 1 1 0 0 0 1 1 0 0 0 0 0 0
2015 10  1 10 17 48 454048  -11.043610  -75.007270    6712   6.9  0  1  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2015 10  1 10 17 51 506587  -10.420400  -75.075250    3993  16.9  0  0  5 10 0 1 1 0 1 0 1 0 0 0 1 0 0 0
2015 10  1 10 17 53 665306  -10.587580  -75.279870    7836  12.3  0 -2  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2015 10  1 10 18 26 102834  -11.890640  -76.237120    5692  11.5  0 -1  5 10 0 0 0 1 1 0 1 1 0 0 1 0 0 0
2015 10  1 10 18 41 261754  -10.400570  -75.066090    3636  15.7  0 -1  6 15 0 1 1 1 0 0 1 1 0 0 1 0 0 0
2015 10  1 10 19 36 996928  -10.439710  -76.226710   15264  15.5  0  0  4  6 0 0 0 1 1 0 1 1 0 0 0 0 0 0
2015 10  1 10 21 31 486583  -10.112160  -75.229030    6227  18.7  0  3  4  6 0 0 1 1 0 0 1 1 0 0 0 0 0 0
2015 10  1 10 21  7 826600  -10.554530  -75.038820    3959  14.0  0  1  5 10 0 1 0 1 0 0 1 1 0 0 1 0 0 0
2015 10  1 10 22 26 676435  -11.756360  -76.623020    8702  14.9  0 -1  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2015 10  1 10 22  1 358291  -10.311280  -76.069280    9807  19.3  0  0  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2015 10  1 10 23 42 512535  -10.328790  -75.046060    8747  16.9  0 -2  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2015 10  1 10 25 37 571670  -11.767570  -76.076000    6346  15.8  0 -1  5 10 0 0 0 1 1 0 1 1 0 0 1 0 0 0
