2017  5  1 19 29  7 552711  -11.590880  -76.609120    6166  18.0  0 -2  4  6 0 0 1 0 0 0 1 1 0 0 1 0 0 0
2017  5  1 19  0 37 691832  -11.884860  -76.357220    6233  19.0  0  0  4  6 0 0 1 0 0 0 1 1 0 0 1 0 0 0
2017  5  1 19  6 56 974499  -11.125890  -75.331150    4460  19.3  0  0  5 10 0 0 1 0 1 0 1 1 0 0 1 0 0 0
2017  5  1 20 45  4 563475  -11.483200  -76.374420    5660  14.5  0 -1  4  6 0 0 1 0 0 0 1 1 0 0 1 0 0 0
2017  5  1 21 11 50 528884  -11.866720  -75.750050    3985   5.7  0 -2  4  6 0 0 1 0 0 0 1 0 1 0 0 1 0 0
2017  5  1 21  5 22 771112  -11.535520  -76.705240    5224  10.0  0 -2  4  6 0 0 1 1 0 0 1 1 0 0 0 0 0 0
2017  5  1  7 30 10 226853  -10.517060  -76.757990   27396   0.7  0  2  4  6 0 0 0 1 0 0 1 1 1 0 0 0 0 0
2017  5  1  8 25 18 447500  -11.061450  -76.848370   29233   5.7  0  0  4  6 0 0 0 1 0 0 1 1 1 0 0 0 0 0
2017  5  1  9 17 12 503211  -10.891260  -75.901820   27082   2.9  0  1  4  6 0 0 0 1 0 0 1 1 1 0 0 0 0 0
2017  5  2 10 39 56 110466  -10.785150  -75.243680   13522   3.2  0  0  4  6 0 0 0 0 0 0 1 1 1 0 1 0 0 0
2017  5  2 11 33 10 820429  -10.989960  -76.992260   30860   8.4  0  2  4  6 0 0 0 1 0 0 1 1 1 0 0 0 0 0
2017  5  2 12 39 38 361038  -10.422660  -76.760540   14526   4.4  0  0  4  6 0 0 0 0 0 0 1 1 1 0 1 0 0 0
2017  5  2 12 46 58 715879  -10.348730  -76.562530   16500  11.9  0  0  4  6 0 0 0 0 0 0 1 1 1 0 1 0 0 0
2017  5  2 19 50 14 103534  -11.664640  -76.621060    7500   8.8  0  3  4  6 0 0 0 1 0 0 1 1 0 0 1 0 0 0
2017  5  2 20 10 56 639832  -10.729320  -76.066810    6065  16.9  0  0  4  6 0 0 1 0 0 0 1 1 0 0 1 0 0 0
